Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Call_Drop_Rate_Pct,Latency_ms,Network_Downtime_Min,Complaint_Flag,Customer_Satisfaction
AIR100247,2025-06-15,Tamil Nadu,Tamil Nadu City 2,5G,99.77,144.47,0.74,8.1,49,0,3.39
AIR100248,2025-07-15,West Bengal,West Bengal City 1,5G,99.24,149.25,0.7,19.2,66,0,4
AIR100249,2025-08-15,Delhi,Delhi City 2,4G,98.08,47.29,1.25,25.4,52,1,3.48
AIR100250,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,97.16,63.59,0.87,36.9,44,1,2.77
AIR100251,2025-10-15,West Bengal,West Bengal City 1,4G,97.93,54.35,1.34,41.5,54,0,3.27
AIR100252,2025-11-15,Delhi,Delhi City 2,4G,98.46,54.66,1.09,28.7,113,0,3.69
AIR100253,2025-12-15,Gujarat,Gujarat City 1,4G,99.4,46.47,1.55,44.6,104,0,3.8
AIR100254,2025-02-15,West Bengal,West Bengal City 2,4G,98.41,29.88,0.96,21,118,0,4.18
AIR100255,2025-03-15,Delhi,Delhi City 1,5G,100,143.72,0.7,23.5,111,0,3.89
AIR100256,2025-04-15,Maharashtra,Maharashtra City 3,4G,98.17,5.45,1.69,32.4,60,0,3.22
AIR100257,2025-05-15,Rajasthan,Rajasthan City 1,4G,97.73,40.33,0.49,30,83,1,3.46
AIR100258,2025-06-15,Maharashtra,Maharashtra City 1,4G,98.15,31.52,1.22,45,115,0,3.46
AIR100259,2025-07-15,Rajasthan,Rajasthan City 1,5G,99.72,99.01,1.32,13.5,110,0,3.78
AIR100260,2025-08-15,Karnataka,Karnataka City 2,4G,99.78,47.43,1.32,13.9,98,0,3.48
AIR100261,2025-09-15,Karnataka,Karnataka City 3,5G,99.35,108.69,0.65,21.9,38,1,3.94
AIR100262,2025-10-15,Karnataka,Karnataka City 2,4G,98.5,33.31,1.1,51.6,80,0,4.09
AIR100263,2025-11-15,Gujarat,Gujarat City 2,5G,98.58,204.43,0.72,15.9,75,0,3.26
AIR100264,2025-12-15,Maharashtra,Maharashtra City 1,5G,98.6,120.14,0.87,19,46,0,3.57
AIR100265,2025-02-15,Rajasthan,Rajasthan City 2,5G,98.91,139.06,0.33,19.6,43,1,3.91
AIR100266,2025-03-15,Delhi,Delhi City 1,4G,98.51,42.23,1.47,22.1,94,0,3.55
AIR100267,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,98.01,43.68,1.3,35.6,103,0,3.1
AIR100268,2025-05-15,Delhi,Delhi City 2,4G,98.68,51.83,1.6,42.3,104,0,3.18
AIR100269,2025-06-15,Tamil Nadu,Tamil Nadu City 2,5G,99.07,150.73,0.65,31.3,65,1,3.22
AIR100270,2025-07-15,Kerala,Kerala City 2,4G,98.48,39.17,1.16,32,81,0,3.74
AIR100271,2025-08-15,Delhi,Delhi City 1,4G,98.21,28.56,1.25,38.4,110,1,3.69
AIR100272,2025-09-15,West Bengal,West Bengal City 1,4G,98.24,63.07,1.32,41.4,25,0,3.74
AIR100273,2025-10-15,West Bengal,West Bengal City 2,4G,98.8,23.98,0.88,31.6,115,0,4.06
AIR100274,2025-11-15,Telangana,Telangana City 2,4G,98.58,49.62,0.88,40.9,58,0,3.92
AIR100275,2025-12-15,Maharashtra,Maharashtra City 3,4G,98.4,46.16,0.9,34,17,0,4.03
AIR100276,2025-02-15,Tamil Nadu,Tamil Nadu City 3,4G,98.07,13.86,0.66,47.1,90,1,3.29
AIR100277,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.45,47.61,1.4,47.2,73,0,3.56
AIR100278,2025-04-15,Maharashtra,Maharashtra City 3,5G,99.84,108.81,0.55,10.5,5,0,4.17
AIR100279,2025-05-15,Gujarat,Gujarat City 3,5G,99.42,207.81,0.61,15.7,48,0,3.48
AIR100280,2025-06-15,Telangana,Telangana City 1,5G,99.14,199.37,0.65,9.9,105,0,3.64
AIR100281,2025-07-15,Gujarat,Gujarat City 3,4G,97.36,27.03,1.55,50.2,63,1,2.92
AIR100282,2025-08-15,Gujarat,Gujarat City 3,5G,99.59,212.63,0.79,12.8,99,0,4.16
AIR100283,2025-09-15,Gujarat,Gujarat City 2,4G,98.84,35.74,0.55,41.2,88,0,3.65
AIR100284,2025-10-15,Maharashtra,Maharashtra City 1,4G,99.44,39.96,1.42,39.9,53,0,4.12
AIR100285,2025-11-15,Gujarat,Gujarat City 3,4G,98.62,44.22,1.05,47.8,146,0,3.3
AIR100286,2025-12-15,West Bengal,West Bengal City 3,4G,98.73,60.45,1.28,30.4,102,0,3.22
AIR100287,2025-02-15,Karnataka,Karnataka City 3,4G,97.91,43.5,1.75,64.4,60,1,2.83
AIR100288,2025-03-15,Kerala,Kerala City 2,5G,100,144.4,0.51,18.3,172,1,4.89
AIR100289,2025-04-15,Tamil Nadu,Tamil Nadu City 2,4G,98.07,60.39,0.87,41.8,45,1,3.05
AIR100290,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,98.27,32.08,1.01,44.4,71,0,2.91
AIR100291,2025-06-15,Kerala,Kerala City 3,4G,98.28,38.85,1.32,39.8,31,1,3.3
AIR100292,2025-07-15,Maharashtra,Maharashtra City 2,4G,99.5,60.93,1.61,28,160,0,3.38
AIR100293,2025-08-15,Delhi,Delhi City 3,4G,98.5,51.92,1.4,38.2,76,1,2.89
AIR100294,2025-09-15,Maharashtra,Maharashtra City 1,4G,98.89,36.93,0.31,41.6,91,1,3.38
AIR100295,2025-10-15,Tamil Nadu,Tamil Nadu City 3,5G,99.57,155.6,0.75,26.5,109,0,4.61
AIR100296,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.57,52.39,0.4,28.9,54,0,3.89
AIR100297,2025-12-15,Kerala,Kerala City 1,4G,97.81,28.82,1.5,39.5,19,0,3.02
AIR100298,2025-02-15,Gujarat,Gujarat City 3,5G,99.43,190.84,0.58,9.6,96,1,3.69
AIR100299,2025-03-15,Maharashtra,Maharashtra City 1,5G,98.76,199.48,0.32,12.8,101,0,4.44
AIR100300,2025-04-15,Rajasthan,Rajasthan City 1,5G,99.94,166.71,0.66,21.3,77,1,3.27
AIR100301,2025-05-15,Kerala,Kerala City 1,4G,97.7,51.93,1.5,41.7,61,0,3.09
AIR100302,2025-06-15,West Bengal,West Bengal City 3,4G,99.21,70.27,1.95,32.8,62,0,3.01
AIR100303,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,97.57,53.02,1.01,42,41,0,3.42
AIR100304,2025-08-15,Kerala,Kerala City 3,5G,99.3,128.91,0.89,21.9,86,0,3.16
AIR100305,2025-09-15,Maharashtra,Maharashtra City 2,5G,99.85,150.89,0.79,14,103,1,3.78
AIR100306,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,99.59,67.71,1.35,20.5,21,0,3.62
AIR100307,2025-11-15,Delhi,Delhi City 3,4G,97.65,59.68,1.24,30.9,78,0,4.07
AIR100308,2025-12-15,Kerala,Kerala City 3,5G,99.5,72.07,0.36,6.8,5,0,3.95
AIR100309,2025-02-15,Telangana,Telangana City 2,4G,98.38,45.8,1.31,36,81,0,2.87
AIR100310,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.95,51.44,1.15,43.9,104,0,2.94
AIR100311,2025-04-15,Maharashtra,Maharashtra City 1,4G,97.76,44.85,0.47,31.4,37,0,3.24
AIR100312,2025-05-15,Karnataka,Karnataka City 3,4G,99.08,37.27,1.18,36.9,76,0,3.71
AIR100313,2025-06-15,Rajasthan,Rajasthan City 1,5G,99.8,143.13,0.89,17.2,103,1,3.62
AIR100314,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.08,50.99,1.21,30.3,157,1,3.57
AIR100315,2025-08-15,Gujarat,Gujarat City 2,4G,96.99,58.27,0.9,29.8,83,1,3.78
AIR100316,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,4G,99.01,30.75,1.09,27.4,79,0,3.82
AIR100317,2025-10-15,Maharashtra,Maharashtra City 3,4G,98.1,43.4,0.73,49.3,134,1,3.46
AIR100318,2025-11-15,West Bengal,West Bengal City 3,4G,97.55,40.1,0.9,28.9,95,0,3.12
AIR100319,2025-12-15,West Bengal,West Bengal City 1,4G,97.84,38.81,1.4,36.7,93,0,3.48
AIR100320,2025-02-15,Karnataka,Karnataka City 2,4G,98.71,42,1.02,31.3,114,0,3.52
AIR100321,2025-03-15,Gujarat,Gujarat City 1,5G,99.37,194.88,0.83,29.8,50,0,3.26
AIR100322,2025-04-15,Telangana,Telangana City 1,5G,98.43,186.26,0.59,19,74,0,3.78
AIR100323,2025-05-15,Karnataka,Karnataka City 3,4G,98.42,39.03,1.48,68.4,119,0,3.38
AIR100324,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.41,40.23,1.67,31.1,45,1,3.02
AIR100325,2025-07-15,Karnataka,Karnataka City 1,5G,98.53,134.88,0.41,16.6,182,0,3.72
AIR100326,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.71,58.37,1.12,29.4,82,0,3.59
AIR100327,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,99.08,151.85,0.36,24.6,61,1,4.35
AIR100328,2025-10-15,West Bengal,West Bengal City 3,4G,98.73,51.6,0.47,19.5,89,1,3.24
AIR100329,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,99.19,138.91,0.57,16.2,93,0,3.42
AIR100330,2025-12-15,Rajasthan,Rajasthan City 3,5G,99.01,191.25,0.74,18,118,1,3.85
AIR100331,2025-02-15,Gujarat,Gujarat City 3,4G,98.74,36.72,0.83,40.8,56,1,3.6
AIR100332,2025-03-15,Telangana,Telangana City 1,5G,100,166.01,0.75,18.8,65,0,3.87
AIR100333,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.19,201.29,1.05,30.8,82,0,3.75
AIR100334,2025-05-15,Telangana,Telangana City 2,4G,97.01,16.96,1.23,37.4,5,1,3.16
AIR100335,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.64,33.71,0.38,38.6,54,1,3.56
AIR100336,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.81,57.95,1,35.8,65,0,3.67
AIR100337,2025-08-15,Karnataka,Karnataka City 1,5G,98.58,128.15,1.03,18.7,107,1,3.34
AIR100338,2025-09-15,Rajasthan,Rajasthan City 1,4G,97.6,38.5,1.31,45.3,76,0,3.86
AIR100339,2025-10-15,West Bengal,West Bengal City 1,4G,98.43,31.79,0.93,32.3,93,0,3.59
AIR100340,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.38,37.01,1.06,43.2,68,0,3.23
AIR100341,2025-12-15,Telangana,Telangana City 2,5G,99.13,141.01,0.95,12.6,59,0,3.62
AIR100342,2025-02-15,Rajasthan,Rajasthan City 3,4G,97.86,52.81,0.69,23.5,85,0,3.93
AIR100343,2025-03-15,Delhi,Delhi City 2,4G,98.29,45.62,1.55,39.3,64,0,3.28
AIR100344,2025-04-15,Delhi,Delhi City 1,5G,99.49,130.77,1.24,7.4,85,0,3.77
AIR100345,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,97.77,50.55,0.75,30.4,79,1,3.62
AIR100346,2025-06-15,West Bengal,West Bengal City 1,4G,98.43,45.48,1.06,35.2,155,1,2.73
AIR100347,2025-07-15,Maharashtra,Maharashtra City 2,4G,97.99,48.88,0.95,29.9,87,1,3.53
AIR100348,2025-08-15,Telangana,Telangana City 2,4G,96.42,74.13,0.84,31.7,103,1,3.1
AIR100349,2025-09-15,Karnataka,Karnataka City 2,4G,98.7,37.67,1.03,23.6,123,0,4.08
AIR100350,2025-10-15,Karnataka,Karnataka City 1,4G,98.62,28.65,0.55,31,112,0,3.22
AIR100351,2025-11-15,Telangana,Telangana City 2,4G,97.47,67.66,1.05,43.4,63,0,2.88
AIR100352,2025-12-15,Gujarat,Gujarat City 1,4G,98.76,66.88,1.06,40.7,118,0,3.63
AIR100353,2025-02-15,Maharashtra,Maharashtra City 1,4G,97.18,67.7,1.08,50.3,77,1,3.71
AIR100354,2025-03-15,Rajasthan,Rajasthan City 3,4G,97.62,39.66,1.38,44.5,130,1,2.98
AIR100355,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.43,172.5,0.77,16.3,80,0,4.21
AIR100356,2025-05-15,Gujarat,Gujarat City 3,4G,99.24,51.63,1.34,41,33,0,3.79
AIR100357,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.36,125.01,0.8,18.2,5,1,3.65
AIR100358,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.71,159.63,0.58,16.9,64,0,4.67
AIR100359,2025-08-15,Gujarat,Gujarat City 2,4G,98.56,36.9,0.8,41.2,103,0,3.58
AIR100360,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,99.81,104.41,0.92,28.9,101,0,3.53
AIR100361,2025-10-15,Delhi,Delhi City 1,4G,96.81,55.02,0.76,46.6,124,1,3.28
AIR100362,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.24,80.88,0.49,10.6,71,1,3.82
AIR100363,2025-12-15,Gujarat,Gujarat City 1,4G,99.07,41.91,1.05,42.3,168,0,3.17
AIR100364,2025-02-15,Gujarat,Gujarat City 2,5G,99.3,115.74,0.59,28.2,109,0,3.77
AIR100365,2025-03-15,Kerala,Kerala City 2,4G,98.27,33.02,1.41,38.3,89,1,3.11
AIR100366,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,99.78,156.18,0.63,15.8,90,0,4
AIR100367,2025-05-15,West Bengal,West Bengal City 1,4G,97.56,37.71,1.09,38.5,58,1,3.28
AIR100368,2025-06-15,Kerala,Kerala City 3,5G,99.46,137.3,0.4,21.5,83,1,3.69
AIR100369,2025-07-15,Kerala,Kerala City 1,4G,98.2,54.41,1.03,21.2,48,0,2.69
AIR100370,2025-08-15,Telangana,Telangana City 2,4G,98.31,46.67,0.48,32.8,78,0,3.8
AIR100371,2025-09-15,Delhi,Delhi City 3,4G,98.09,14.81,1.11,60.3,52,0,3.01
AIR100372,2025-10-15,Gujarat,Gujarat City 2,4G,98.65,42.76,1.58,35.4,153,0,2.58
AIR100373,2025-11-15,Delhi,Delhi City 3,4G,98.79,45.69,1.02,47.1,96,0,4
AIR100374,2025-12-15,Maharashtra,Maharashtra City 1,5G,98.64,165.88,0.32,9.6,118,1,4.03
AIR100375,2025-02-15,Telangana,Telangana City 1,4G,99,43.59,1.16,31.6,52,0,3.18
AIR100376,2025-03-15,West Bengal,West Bengal City 1,5G,99.54,158.01,0.6,17.6,32,0,3.78
AIR100377,2025-04-15,Delhi,Delhi City 2,4G,96.56,31.87,0.81,43.5,43,1,3.54
AIR100378,2025-05-15,Karnataka,Karnataka City 3,5G,99.13,136.02,0.68,17.6,39,0,3.79
AIR100379,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.16,40.72,1.03,38.8,128,0,3.59
AIR100380,2025-07-15,Maharashtra,Maharashtra City 3,4G,97.04,36.13,1.23,37.7,56,0,3.02
AIR100381,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,98.59,151.25,0.21,26,99,0,3.52
AIR100382,2025-09-15,West Bengal,West Bengal City 2,4G,97.94,51.62,1.58,22.6,58,1,3.71
AIR100383,2025-10-15,Maharashtra,Maharashtra City 1,4G,98.47,56.24,1,43.9,92,0,3.95
AIR100384,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.85,45.74,0.44,27.5,128,0,3
AIR100385,2025-12-15,Telangana,Telangana City 1,4G,98.1,37.28,1.47,39.2,57,0,3.43
AIR100386,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.97,42.48,0.1,33.8,5,1,4.09
AIR100387,2025-03-15,Kerala,Kerala City 2,5G,99.03,105.85,0.85,24,101,0,3.81
AIR100388,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.43,52.66,1.06,41.3,90,0,3.43
AIR100389,2025-05-15,Kerala,Kerala City 1,4G,97.93,40.69,1.56,32.3,40,0,3.04
AIR100390,2025-06-15,Telangana,Telangana City 3,4G,97.41,42.38,1.65,44.3,73,1,3.05
AIR100391,2025-07-15,Rajasthan,Rajasthan City 3,4G,98.65,39.4,0.89,25.9,79,0,3.14
AIR100392,2025-08-15,Kerala,Kerala City 1,4G,97.38,52.48,0.58,41.2,62,1,3.46
AIR100393,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,99.17,109.84,0.65,26.4,118,0,4.24
AIR100394,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.12,181.71,1.07,20.1,156,0,2.93
AIR100395,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.02,43.37,1.41,37.5,78,0,3.35
AIR100396,2025-12-15,Tamil Nadu,Tamil Nadu City 2,5G,99.24,101.51,0.63,19.8,44,0,3.25
AIR100397,2025-02-15,Karnataka,Karnataka City 3,4G,98.14,21.92,0.84,38,123,0,3.87
AIR100398,2025-03-15,Gujarat,Gujarat City 3,5G,99.25,144.77,0.74,23.1,5,0,3.31
AIR100399,2025-04-15,Rajasthan,Rajasthan City 3,4G,98.32,42.39,0.82,27.9,106,0,3.58
AIR100400,2025-05-15,West Bengal,West Bengal City 2,4G,97.02,44.82,0.61,36.7,8,0,2.57
AIR100401,2025-06-15,Kerala,Kerala City 3,4G,97.42,54.91,0.36,35.4,121,0,3.68
AIR100402,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,97.99,33.52,1.3,34.8,87,0,3.03
AIR100403,2025-08-15,Telangana,Telangana City 3,4G,98.12,60.5,1.21,27.1,97,0,3.48
AIR100404,2025-09-15,Kerala,Kerala City 1,4G,98.78,53.71,0.77,31.9,126,0,3.89
AIR100405,2025-10-15,Gujarat,Gujarat City 3,4G,98.26,54.42,1.24,25.7,119,1,3.1
AIR100406,2025-11-15,Telangana,Telangana City 1,4G,98.09,45.12,1.37,39.6,32,0,3.6
AIR100407,2025-12-15,Maharashtra,Maharashtra City 1,4G,97.89,42.21,0.64,64.9,65,0,2.98
AIR100408,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.72,179.23,0.86,16,66,0,4.1
AIR100409,2025-03-15,Maharashtra,Maharashtra City 2,4G,97.66,42.25,0.64,46.8,5,0,3.23
AIR100410,2025-04-15,Kerala,Kerala City 1,4G,97.29,45.28,1.41,27.3,44,1,3.33
AIR100411,2025-05-15,Gujarat,Gujarat City 3,4G,98.07,49.36,1.47,45.3,42,0,3.14
AIR100412,2025-06-15,Rajasthan,Rajasthan City 2,5G,99.88,123.12,0.54,9.6,34,0,3.99
AIR100413,2025-07-15,Kerala,Kerala City 1,5G,99.76,89.31,0.42,14.7,125,0,3.96
AIR100414,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,98.37,46.92,1.1,32.5,104,1,2.99
AIR100415,2025-09-15,Delhi,Delhi City 2,4G,97.45,30.14,1.22,51.3,137,1,3.68
AIR100416,2025-10-15,Kerala,Kerala City 2,4G,97.6,48.98,1.04,56.4,27,0,3.36
AIR100417,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.67,176.1,0.58,12.2,33,0,4.1
AIR100418,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.54,34.27,1.68,51.2,75,0,3.26
AIR100419,2025-02-15,Kerala,Kerala City 2,4G,97.6,41.03,1,39.4,91,0,3.68
AIR100420,2025-03-15,Telangana,Telangana City 2,4G,96.81,25.95,1.33,42.6,72,1,3.16
AIR100421,2025-04-15,Delhi,Delhi City 2,4G,97.57,35.77,1.39,25.1,140,0,3.23
AIR100422,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,98.85,54.07,0.83,33.2,73,0,3.32
AIR100423,2025-06-15,Kerala,Kerala City 2,4G,99.4,18.27,1.57,44,110,0,3.1
AIR100424,2025-07-15,Telangana,Telangana City 2,4G,97.2,46.95,0.35,56.3,79,0,3.27
AIR100425,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.77,54.99,0.8,34.7,61,0,3.67
AIR100426,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.14,67.98,0.69,48,34,1,3.45
AIR100427,2025-10-15,Gujarat,Gujarat City 3,4G,97.67,33.49,1.04,36.7,57,1,3.95
AIR100428,2025-11-15,Kerala,Kerala City 1,4G,98.41,45.2,1.83,36.6,78,0,2.84
AIR100429,2025-12-15,Delhi,Delhi City 1,5G,99.38,130.94,0.5,15.9,102,0,4.01
AIR100430,2025-02-15,Karnataka,Karnataka City 1,4G,97.65,34.61,0.05,57.2,54,0,3.45
AIR100431,2025-03-15,Delhi,Delhi City 3,4G,98.13,48.78,1.96,49.9,43,0,2.57
AIR100432,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,96.54,58.66,1.3,33.9,151,0,2.84
AIR100433,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.54,59.47,1.36,42.3,118,1,2.72
AIR100434,2025-06-15,Maharashtra,Maharashtra City 3,4G,97.79,44.16,0.87,33.2,76,1,3.33
AIR100435,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.61,43.08,1.01,42.8,73,0,4.14
AIR100436,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,97.78,40.17,0.65,39.7,95,1,3.55
AIR100437,2025-09-15,West Bengal,West Bengal City 2,4G,98.46,44.5,0.55,23.2,40,1,3.8
AIR100438,2025-10-15,Kerala,Kerala City 1,4G,98.36,66.09,0.26,49.6,21,0,4.04
AIR100439,2025-11-15,Delhi,Delhi City 2,4G,99.21,49.57,1.52,37.5,107,0,2.96
AIR100440,2025-12-15,West Bengal,West Bengal City 1,4G,97.99,21.91,0.98,46.2,141,1,2.97
AIR100441,2025-02-15,Telangana,Telangana City 3,4G,96.98,41.52,1.7,35.9,94,1,3.04
AIR100442,2025-03-15,Karnataka,Karnataka City 1,4G,96.5,71.56,1.09,34.3,148,0,2.87
AIR100443,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,99.27,48.89,1.43,27.6,117,0,3.68
AIR100444,2025-05-15,Delhi,Delhi City 2,4G,98.15,39.83,1.21,48.8,152,1,3.81
AIR100445,2025-06-15,West Bengal,West Bengal City 3,4G,98.44,20.34,1.04,44,49,0,3.95
AIR100446,2025-07-15,Karnataka,Karnataka City 3,4G,98.85,60.95,1.65,31.2,5,1,3.73
AIR100447,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.36,89.48,0.78,13.4,12,0,4.5
AIR100448,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,100,150.96,0.14,16.9,67,1,4
AIR100449,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,98.79,44.97,1.18,43.5,54,0,3.61
AIR100450,2025-11-15,Maharashtra,Maharashtra City 3,4G,98.99,36.81,0.95,50.7,87,0,4.02
AIR100451,2025-12-15,Kerala,Kerala City 2,4G,97.54,44.32,0.82,30.3,107,0,3.58
AIR100452,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.82,41.55,1.04,46,138,0,3.5
AIR100453,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.55,132.13,0.25,27,68,0,3.62
AIR100454,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,98.94,134.45,0.86,27.1,77,0,3.52
AIR100455,2025-05-15,West Bengal,West Bengal City 3,5G,98.86,118.68,1.16,20.5,111,0,3.23
AIR100456,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.12,49.97,0.95,38.7,55,0,3.79
AIR100457,2025-07-15,Karnataka,Karnataka City 2,4G,96.79,34.71,1.52,17.7,107,0,3.6
AIR100458,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.56,110.02,0.93,24.7,44,1,4.09
AIR100459,2025-09-15,Karnataka,Karnataka City 3,4G,98.6,33.8,0.91,28.5,46,1,3.42
AIR100460,2025-10-15,Maharashtra,Maharashtra City 3,5G,98.99,126.33,0.59,22.2,37,0,4.08
AIR100461,2025-11-15,Telangana,Telangana City 1,4G,98.66,54.86,1.57,41.6,111,0,3.59
AIR100462,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,97.53,40.87,0.82,28.3,109,0,2.92
AIR100463,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.58,45.71,0.57,56.7,76,1,3.67
AIR100464,2025-03-15,West Bengal,West Bengal City 1,4G,98.8,43.61,1.51,53.5,92,0,3.14
AIR100465,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.48,52.27,0.46,41.5,42,0,3.45
AIR100466,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.21,32.44,1.41,24.6,134,1,3.19
AIR100467,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.08,52.79,1.46,42.5,97,0,2.82
AIR100468,2025-07-15,Karnataka,Karnataka City 1,4G,99.34,29.61,0.89,38.7,51,0,3.66
AIR100469,2025-08-15,Maharashtra,Maharashtra City 1,4G,97.76,70.69,1.33,52.6,73,0,3.23
AIR100470,2025-09-15,Rajasthan,Rajasthan City 1,4G,98.28,36.56,0.91,25,115,0,4.07
AIR100471,2025-10-15,Telangana,Telangana City 1,5G,98.83,132.87,0.88,5,83,0,3.7
AIR100472,2025-11-15,Delhi,Delhi City 2,4G,98.47,30.43,1.34,50.2,89,1,3.11
AIR100473,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.21,35.85,1.18,45.4,83,1,3.54
AIR100474,2025-02-15,Kerala,Kerala City 1,5G,98.7,154.65,0.76,18.9,60,0,3.63
AIR100475,2025-03-15,Karnataka,Karnataka City 3,5G,99.54,146.73,0.51,20.4,83,0,3.64
AIR100476,2025-04-15,West Bengal,West Bengal City 3,4G,98.4,39.73,1.4,35.2,108,0,3.46
AIR100477,2025-05-15,Delhi,Delhi City 3,5G,99.18,75.56,0.83,28.6,128,1,3.5
AIR100478,2025-06-15,Rajasthan,Rajasthan City 2,4G,99.34,59.55,1.2,46.5,81,0,3.91
AIR100479,2025-07-15,Kerala,Kerala City 2,4G,97.33,51.26,1.15,46.5,71,0,2.92
AIR100480,2025-08-15,Rajasthan,Rajasthan City 3,4G,97.96,25.9,0.86,35,34,1,3.47
AIR100481,2025-09-15,Delhi,Delhi City 3,4G,97.65,45.53,0.99,29.4,133,0,2.95
AIR100482,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.67,115.9,0.56,18.1,32,0,4.62
AIR100483,2025-11-15,Kerala,Kerala City 1,5G,99.08,124.65,0.64,15.8,57,0,3.69
AIR100484,2025-12-15,Rajasthan,Rajasthan City 2,5G,100,170.91,0.84,26.9,75,1,4.15
AIR100485,2025-02-15,West Bengal,West Bengal City 2,5G,99.7,179.56,0.43,18.3,31,0,3.94
AIR100486,2025-03-15,Maharashtra,Maharashtra City 1,4G,98.33,60.38,1.09,38.8,98,1,3.62
AIR100487,2025-04-15,Tamil Nadu,Tamil Nadu City 3,5G,98.66,157.03,0.68,23,75,0,3.84
AIR100488,2025-05-15,Maharashtra,Maharashtra City 1,5G,99.9,85.22,0.86,20.6,72,0,4.11
AIR100489,2025-06-15,Delhi,Delhi City 2,5G,98.79,190.65,0.43,12.7,51,0,3.95
AIR100490,2025-07-15,Karnataka,Karnataka City 2,5G,99.32,160.87,0.68,26.6,82,0,4.39
AIR100491,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,99.95,157.05,0.87,14.4,73,1,3.75
AIR100492,2025-09-15,Telangana,Telangana City 1,4G,98.55,37.2,0.78,40.1,77,0,3.79
