Customer_ID,Report_Date,State,City,Network_Type,Network_Availability_Pct,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Call_Drop_Rate_Pct,Network_Downtime_Min
AIR100257,2025-05-15,Rajasthan,Rajasthan City 1,4G,97.73,40.33,28.98,30,0.49,83
AIR100258,2025-06-15,Maharashtra,Maharashtra City 1,4G,98.15,31.52,16.53,45,1.22,115
AIR100259,2025-07-15,Rajasthan,Rajasthan City 1,5G,99.72,99.01,46.8,13.5,1.32,110
AIR100260,2025-08-15,Karnataka,Karnataka City 2,4G,99.78,47.43,11.99,13.9,1.32,98
AIR100261,2025-09-15,Karnataka,Karnataka City 3,5G,99.35,108.69,58.12,21.9,0.65,38
AIR100262,2025-10-15,Karnataka,Karnataka City 2,4G,98.5,33.31,23.12,51.6,1.1,80
AIR100263,2025-11-15,Gujarat,Gujarat City 2,5G,98.58,204.43,106.29,15.9,0.72,75
AIR100264,2025-12-15,Maharashtra,Maharashtra City 1,5G,98.6,120.14,82.32,19,0.87,46
AIR100265,2025-02-15,Rajasthan,Rajasthan City 2,5G,98.91,139.06,63.59,19.6,0.33,43
AIR100266,2025-03-15,Delhi,Delhi City 1,4G,98.51,42.23,14.61,22.1,1.47,94
AIR100267,2025-04-15,Tamil Nadu,Tamil Nadu City 3,4G,98.01,43.68,19.1,35.6,1.3,103
AIR100268,2025-05-15,Delhi,Delhi City 2,4G,98.68,51.83,17.13,42.3,1.6,104
AIR100269,2025-06-15,Tamil Nadu,Tamil Nadu City 2,5G,99.07,150.73,70.58,31.3,0.65,65
AIR100270,2025-07-15,Kerala,Kerala City 2,4G,98.48,39.17,21.58,32,1.16,81
AIR100271,2025-08-15,Delhi,Delhi City 1,4G,98.21,28.56,5.99,38.4,1.25,110
AIR100272,2025-09-15,West Bengal,West Bengal City 1,4G,98.24,63.07,19.52,41.4,1.32,25
AIR100273,2025-10-15,West Bengal,West Bengal City 2,4G,98.8,23.98,18.14,31.6,0.88,115
AIR100274,2025-11-15,Telangana,Telangana City 2,4G,98.58,49.62,23.68,40.9,0.88,58
AIR100275,2025-12-15,Maharashtra,Maharashtra City 3,4G,98.4,46.16,17.17,34,0.9,17
AIR100276,2025-02-15,Tamil Nadu,Tamil Nadu City 3,4G,98.07,13.86,20.62,47.1,0.66,90
AIR100277,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.45,47.61,19.45,47.2,1.4,73
AIR100278,2025-04-15,Maharashtra,Maharashtra City 3,5G,99.84,108.81,45.05,10.5,0.55,5
AIR100279,2025-05-15,Gujarat,Gujarat City 3,5G,99.42,207.81,61.36,15.7,0.61,48
AIR100280,2025-06-15,Telangana,Telangana City 1,5G,99.14,199.37,73.38,9.9,0.65,105
AIR100281,2025-07-15,Gujarat,Gujarat City 3,4G,97.36,27.03,12.77,50.2,1.55,63
AIR100282,2025-08-15,Gujarat,Gujarat City 3,5G,99.59,212.63,75.43,12.8,0.79,99
AIR100283,2025-09-15,Gujarat,Gujarat City 2,4G,98.84,35.74,15.66,41.2,0.55,88
AIR100284,2025-10-15,Maharashtra,Maharashtra City 1,4G,99.44,39.96,18.11,39.9,1.42,53
AIR100285,2025-11-15,Gujarat,Gujarat City 3,4G,98.62,44.22,19.29,47.8,1.05,146
AIR100286,2025-12-15,West Bengal,West Bengal City 3,4G,98.73,60.45,10.99,30.4,1.28,102
AIR100287,2025-02-15,Karnataka,Karnataka City 3,4G,97.91,43.5,26.86,64.4,1.75,60
AIR100288,2025-03-15,Kerala,Kerala City 2,5G,100,144.4,70.68,18.3,0.51,172
AIR100289,2025-04-15,Tamil Nadu,Tamil Nadu City 2,4G,98.07,60.39,17.47,41.8,0.87,45
AIR100290,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,98.27,32.08,15.06,44.4,1.01,71
AIR100291,2025-06-15,Kerala,Kerala City 3,4G,98.28,38.85,26.5,39.8,1.32,31
AIR100292,2025-07-15,Maharashtra,Maharashtra City 2,4G,99.5,60.93,34.26,28,1.61,160
AIR100293,2025-08-15,Delhi,Delhi City 3,4G,98.5,51.92,12.49,38.2,1.4,76
AIR100294,2025-09-15,Maharashtra,Maharashtra City 1,4G,98.89,36.93,17.79,41.6,0.31,91
AIR100295,2025-10-15,Tamil Nadu,Tamil Nadu City 3,5G,99.57,155.6,46.82,26.5,0.75,109
AIR100296,2025-11-15,Tamil Nadu,Tamil Nadu City 2,4G,98.57,52.39,17.46,28.9,0.4,54
AIR100297,2025-12-15,Kerala,Kerala City 1,4G,97.81,28.82,21.22,39.5,1.5,19
AIR100298,2025-02-15,Gujarat,Gujarat City 3,5G,99.43,190.84,73.75,9.6,0.58,96
AIR100299,2025-03-15,Maharashtra,Maharashtra City 1,5G,98.76,199.48,60.27,12.8,0.32,101
AIR100300,2025-04-15,Rajasthan,Rajasthan City 1,5G,99.94,166.71,62.31,21.3,0.66,77
AIR100301,2025-05-15,Kerala,Kerala City 1,4G,97.7,51.93,15.14,41.7,1.5,61
AIR100302,2025-06-15,West Bengal,West Bengal City 3,4G,99.21,70.27,13.58,32.8,1.95,62
AIR100303,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,97.57,53.02,19.19,42,1.01,41
AIR100304,2025-08-15,Kerala,Kerala City 3,5G,99.3,128.91,42.76,21.9,0.89,86
AIR100305,2025-09-15,Maharashtra,Maharashtra City 2,5G,99.85,150.89,80.39,14,0.79,103
AIR100306,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,99.59,67.71,15.36,20.5,1.35,21
AIR100307,2025-11-15,Delhi,Delhi City 3,4G,97.65,59.68,12.95,30.9,1.24,78
AIR100308,2025-12-15,Kerala,Kerala City 3,5G,99.5,72.07,69.15,6.8,0.36,5
AIR100309,2025-02-15,Telangana,Telangana City 2,4G,98.38,45.8,22.08,36,1.31,81
AIR100310,2025-03-15,Tamil Nadu,Tamil Nadu City 3,4G,98.95,51.44,9.96,43.9,1.15,104
AIR100311,2025-04-15,Maharashtra,Maharashtra City 1,4G,97.76,44.85,21.36,31.4,0.47,37
AIR100312,2025-05-15,Karnataka,Karnataka City 3,4G,99.08,37.27,29.3,36.9,1.18,76
AIR100313,2025-06-15,Rajasthan,Rajasthan City 1,5G,99.8,143.13,81.02,17.2,0.89,103
AIR100314,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.08,50.99,22.89,30.3,1.21,157
AIR100315,2025-08-15,Gujarat,Gujarat City 2,4G,96.99,58.27,15.02,29.8,0.9,83
AIR100316,2025-09-15,Uttar Pradesh,Uttar Pradesh City 3,4G,99.01,30.75,14.46,27.4,1.09,79
AIR100317,2025-10-15,Maharashtra,Maharashtra City 3,4G,98.1,43.4,17.76,49.3,0.73,134
AIR100318,2025-11-15,West Bengal,West Bengal City 3,4G,97.55,40.1,22.56,28.9,0.9,95
AIR100319,2025-12-15,West Bengal,West Bengal City 1,4G,97.84,38.81,12.1,36.7,1.4,93
AIR100320,2025-02-15,Karnataka,Karnataka City 2,4G,98.71,42,23.79,31.3,1.02,114
AIR100321,2025-03-15,Gujarat,Gujarat City 1,5G,99.37,194.88,91.37,29.8,0.83,50
AIR100322,2025-04-15,Telangana,Telangana City 1,5G,98.43,186.26,54.04,19,0.59,74
AIR100323,2025-05-15,Karnataka,Karnataka City 3,4G,98.42,39.03,22.93,68.4,1.48,119
AIR100324,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.41,40.23,18.92,31.1,1.67,45
AIR100325,2025-07-15,Karnataka,Karnataka City 1,5G,98.53,134.88,55.82,16.6,0.41,182
AIR100326,2025-08-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.71,58.37,9.39,29.4,1.12,82
AIR100327,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,99.08,151.85,56.39,24.6,0.36,61
AIR100328,2025-10-15,West Bengal,West Bengal City 3,4G,98.73,51.6,15.25,19.5,0.47,89
AIR100329,2025-11-15,Tamil Nadu,Tamil Nadu City 1,5G,99.19,138.91,80.45,16.2,0.57,93
AIR100330,2025-12-15,Rajasthan,Rajasthan City 3,5G,99.01,191.25,65.14,18,0.74,118
AIR100331,2025-02-15,Gujarat,Gujarat City 3,4G,98.74,36.72,17.03,40.8,0.83,56
AIR100332,2025-03-15,Telangana,Telangana City 1,5G,100,166.01,92.86,18.8,0.75,65
AIR100333,2025-04-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.19,201.29,68.64,30.8,1.05,82
AIR100334,2025-05-15,Telangana,Telangana City 2,4G,97.01,16.96,12.7,37.4,1.23,5
AIR100335,2025-06-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.64,33.71,15.83,38.6,0.38,54
AIR100336,2025-07-15,Maharashtra,Maharashtra City 3,4G,98.81,57.95,15.32,35.8,1,65
AIR100337,2025-08-15,Karnataka,Karnataka City 1,5G,98.58,128.15,57.9,18.7,1.03,107
AIR100338,2025-09-15,Rajasthan,Rajasthan City 1,4G,97.6,38.5,22.21,45.3,1.31,76
AIR100339,2025-10-15,West Bengal,West Bengal City 1,4G,98.43,31.79,8.78,32.3,0.93,93
AIR100340,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.38,37.01,18.68,43.2,1.06,68
AIR100341,2025-12-15,Telangana,Telangana City 2,5G,99.13,141.01,54.33,12.6,0.95,59
AIR100342,2025-02-15,Rajasthan,Rajasthan City 3,4G,97.86,52.81,18.63,23.5,0.69,85
AIR100343,2025-03-15,Delhi,Delhi City 2,4G,98.29,45.62,31.56,39.3,1.55,64
AIR100344,2025-04-15,Delhi,Delhi City 1,5G,99.49,130.77,70.34,7.4,1.24,85
AIR100345,2025-05-15,Tamil Nadu,Tamil Nadu City 2,4G,97.77,50.55,14.45,30.4,0.75,79
AIR100346,2025-06-15,West Bengal,West Bengal City 1,4G,98.43,45.48,19.63,35.2,1.06,155
AIR100347,2025-07-15,Maharashtra,Maharashtra City 2,4G,97.99,48.88,23.86,29.9,0.95,87
AIR100348,2025-08-15,Telangana,Telangana City 2,4G,96.42,74.13,22.38,31.7,0.84,103
AIR100349,2025-09-15,Karnataka,Karnataka City 2,4G,98.7,37.67,26.69,23.6,1.03,123
AIR100350,2025-10-15,Karnataka,Karnataka City 1,4G,98.62,28.65,11.21,31,0.55,112
AIR100351,2025-11-15,Telangana,Telangana City 2,4G,97.47,67.66,15.47,43.4,1.05,63
AIR100352,2025-12-15,Gujarat,Gujarat City 1,4G,98.76,66.88,16.46,40.7,1.06,118
AIR100353,2025-02-15,Maharashtra,Maharashtra City 1,4G,97.18,67.7,20.54,50.3,1.08,77
AIR100354,2025-03-15,Rajasthan,Rajasthan City 3,4G,97.62,39.66,13.03,44.5,1.38,130
AIR100355,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.43,172.5,53.29,16.3,0.77,80
AIR100356,2025-05-15,Gujarat,Gujarat City 3,4G,99.24,51.63,18.16,41,1.34,33
AIR100357,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.36,125.01,33.04,18.2,0.8,5
AIR100358,2025-07-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.71,159.63,75.48,16.9,0.58,64
AIR100359,2025-08-15,Gujarat,Gujarat City 2,4G,98.56,36.9,24.01,41.2,0.8,103
AIR100360,2025-09-15,Tamil Nadu,Tamil Nadu City 1,5G,99.81,104.41,52.26,28.9,0.92,101
AIR100361,2025-10-15,Delhi,Delhi City 1,4G,96.81,55.02,10.15,46.6,0.76,124
AIR100362,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,5G,99.24,80.88,71.02,10.6,0.49,71
AIR100363,2025-12-15,Gujarat,Gujarat City 1,4G,99.07,41.91,19.4,42.3,1.05,168
AIR100364,2025-02-15,Gujarat,Gujarat City 2,5G,99.3,115.74,67.92,28.2,0.59,109
AIR100365,2025-03-15,Kerala,Kerala City 2,4G,98.27,33.02,18.38,38.3,1.41,89
AIR100366,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,99.78,156.18,66.28,15.8,0.63,90
AIR100367,2025-05-15,West Bengal,West Bengal City 1,4G,97.56,37.71,16.15,38.5,1.09,58
AIR100368,2025-06-15,Kerala,Kerala City 3,5G,99.46,137.3,78.58,21.5,0.4,83
AIR100369,2025-07-15,Kerala,Kerala City 1,4G,98.2,54.41,15.35,21.2,1.03,48
AIR100370,2025-08-15,Telangana,Telangana City 2,4G,98.31,46.67,24.41,32.8,0.48,78
AIR100371,2025-09-15,Delhi,Delhi City 3,4G,98.09,14.81,24.59,60.3,1.11,52
AIR100372,2025-10-15,Gujarat,Gujarat City 2,4G,98.65,42.76,11.46,35.4,1.58,153
AIR100373,2025-11-15,Delhi,Delhi City 3,4G,98.79,45.69,8.59,47.1,1.02,96
AIR100374,2025-12-15,Maharashtra,Maharashtra City 1,5G,98.64,165.88,38.67,9.6,0.32,118
AIR100375,2025-02-15,Telangana,Telangana City 1,4G,99,43.59,9.76,31.6,1.16,52
AIR100376,2025-03-15,West Bengal,West Bengal City 1,5G,99.54,158.01,31.21,17.6,0.6,32
AIR100377,2025-04-15,Delhi,Delhi City 2,4G,96.56,31.87,21.3,43.5,0.81,43
AIR100378,2025-05-15,Karnataka,Karnataka City 3,5G,99.13,136.02,38.41,17.6,0.68,39
AIR100379,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.16,40.72,23.85,38.8,1.03,128
AIR100380,2025-07-15,Maharashtra,Maharashtra City 3,4G,97.04,36.13,14.38,37.7,1.23,56
AIR100381,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,98.59,151.25,37.76,26,0.21,99
AIR100382,2025-09-15,West Bengal,West Bengal City 2,4G,97.94,51.62,24.19,22.6,1.58,58
AIR100383,2025-10-15,Maharashtra,Maharashtra City 1,4G,98.47,56.24,15.09,43.9,1,92
AIR100384,2025-11-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.85,45.74,24.97,27.5,0.44,128
AIR100385,2025-12-15,Telangana,Telangana City 1,4G,98.1,37.28,6.6,39.2,1.47,57
AIR100386,2025-02-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.97,42.48,14.45,33.8,0.1,5
AIR100387,2025-03-15,Kerala,Kerala City 2,5G,99.03,105.85,69.39,24,0.85,101
AIR100388,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.43,52.66,19.95,41.3,1.06,90
AIR100389,2025-05-15,Kerala,Kerala City 1,4G,97.93,40.69,15.31,32.3,1.56,40
AIR100390,2025-06-15,Telangana,Telangana City 3,4G,97.41,42.38,19.04,44.3,1.65,73
AIR100391,2025-07-15,Rajasthan,Rajasthan City 3,4G,98.65,39.4,15.8,25.9,0.89,79
AIR100392,2025-08-15,Kerala,Kerala City 1,4G,97.38,52.48,29.86,41.2,0.58,62
AIR100393,2025-09-15,Tamil Nadu,Tamil Nadu City 2,5G,99.17,109.84,53.79,26.4,0.65,118
AIR100394,2025-10-15,Uttar Pradesh,Uttar Pradesh City 3,5G,98.12,181.71,55,20.1,1.07,156
AIR100395,2025-11-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.02,43.37,20.69,37.5,1.41,78
AIR100396,2025-12-15,Tamil Nadu,Tamil Nadu City 2,5G,99.24,101.51,59.72,19.8,0.63,44
AIR100397,2025-02-15,Karnataka,Karnataka City 3,4G,98.14,21.92,11.98,38,0.84,123
AIR100398,2025-03-15,Gujarat,Gujarat City 3,5G,99.25,144.77,76.64,23.1,0.74,5
AIR100399,2025-04-15,Rajasthan,Rajasthan City 3,4G,98.32,42.39,16.91,27.9,0.82,106
AIR100400,2025-05-15,West Bengal,West Bengal City 2,4G,97.02,44.82,30.78,36.7,0.61,8
AIR100401,2025-06-15,Kerala,Kerala City 3,4G,97.42,54.91,16.54,35.4,0.36,121
AIR100402,2025-07-15,Tamil Nadu,Tamil Nadu City 2,4G,97.99,33.52,26.97,34.8,1.3,87
AIR100403,2025-08-15,Telangana,Telangana City 3,4G,98.12,60.5,2.03,27.1,1.21,97
AIR100404,2025-09-15,Kerala,Kerala City 1,4G,98.78,53.71,17.59,31.9,0.77,126
AIR100405,2025-10-15,Gujarat,Gujarat City 3,4G,98.26,54.42,18.27,25.7,1.24,119
AIR100406,2025-11-15,Telangana,Telangana City 1,4G,98.09,45.12,19.38,39.6,1.37,32
AIR100407,2025-12-15,Maharashtra,Maharashtra City 1,4G,97.89,42.21,18.18,64.9,0.64,65
AIR100408,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,5G,98.72,179.23,77.17,16,0.86,66
AIR100409,2025-03-15,Maharashtra,Maharashtra City 2,4G,97.66,42.25,22.42,46.8,0.64,5
AIR100410,2025-04-15,Kerala,Kerala City 1,4G,97.29,45.28,18.39,27.3,1.41,44
AIR100411,2025-05-15,Gujarat,Gujarat City 3,4G,98.07,49.36,22.31,45.3,1.47,42
AIR100412,2025-06-15,Rajasthan,Rajasthan City 2,5G,99.88,123.12,52.42,9.6,0.54,34
AIR100413,2025-07-15,Kerala,Kerala City 1,5G,99.76,89.31,100.57,14.7,0.42,125
AIR100414,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,98.37,46.92,17.15,32.5,1.1,104
AIR100415,2025-09-15,Delhi,Delhi City 2,4G,97.45,30.14,21.1,51.3,1.22,137
AIR100416,2025-10-15,Kerala,Kerala City 2,4G,97.6,48.98,3.45,56.4,1.04,27
AIR100417,2025-11-15,Uttar Pradesh,Uttar Pradesh City 3,5G,99.67,176.1,91.56,12.2,0.58,33
AIR100418,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,96.54,34.27,14.55,51.2,1.68,75
AIR100419,2025-02-15,Kerala,Kerala City 2,4G,97.6,41.03,23.25,39.4,1,91
AIR100420,2025-03-15,Telangana,Telangana City 2,4G,96.81,25.95,23.51,42.6,1.33,72
AIR100421,2025-04-15,Delhi,Delhi City 2,4G,97.57,35.77,17.85,25.1,1.39,140
AIR100422,2025-05-15,Tamil Nadu,Tamil Nadu City 1,4G,98.85,54.07,5.84,33.2,0.83,73
AIR100423,2025-06-15,Kerala,Kerala City 2,4G,99.4,18.27,16.56,44,1.57,110
AIR100424,2025-07-15,Telangana,Telangana City 2,4G,97.2,46.95,10.46,56.3,0.35,79
AIR100425,2025-08-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.77,54.99,17.59,34.7,0.8,61
AIR100426,2025-09-15,Uttar Pradesh,Uttar Pradesh City 1,4G,97.14,67.98,18.95,48,0.69,34
AIR100427,2025-10-15,Gujarat,Gujarat City 3,4G,97.67,33.49,17.3,36.7,1.04,57
AIR100428,2025-11-15,Kerala,Kerala City 1,4G,98.41,45.2,16.31,36.6,1.83,78
AIR100429,2025-12-15,Delhi,Delhi City 1,5G,99.38,130.94,48.9,15.9,0.5,102
AIR100430,2025-02-15,Karnataka,Karnataka City 1,4G,97.65,34.61,16.37,57.2,0.05,54
AIR100431,2025-03-15,Delhi,Delhi City 3,4G,98.13,48.78,26.16,49.9,1.96,43
AIR100432,2025-04-15,Uttar Pradesh,Uttar Pradesh City 3,4G,96.54,58.66,23.16,33.9,1.3,151
AIR100433,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,97.54,59.47,14.08,42.3,1.36,118
AIR100434,2025-06-15,Maharashtra,Maharashtra City 3,4G,97.79,44.16,8.74,33.2,0.87,76
AIR100435,2025-07-15,Uttar Pradesh,Uttar Pradesh City 2,4G,97.61,43.08,27.03,42.8,1.01,73
AIR100436,2025-08-15,Tamil Nadu,Tamil Nadu City 2,4G,97.78,40.17,20.55,39.7,0.65,95
AIR100437,2025-09-15,West Bengal,West Bengal City 2,4G,98.46,44.5,12.75,23.2,0.55,40
AIR100438,2025-10-15,Kerala,Kerala City 1,4G,98.36,66.09,7.94,49.6,0.26,21
AIR100439,2025-11-15,Delhi,Delhi City 2,4G,99.21,49.57,16.81,37.5,1.52,107
AIR100440,2025-12-15,West Bengal,West Bengal City 1,4G,97.99,21.91,18.09,46.2,0.98,141
AIR100441,2025-02-15,Telangana,Telangana City 3,4G,96.98,41.52,20.23,35.9,1.7,94
AIR100442,2025-03-15,Karnataka,Karnataka City 1,4G,96.5,71.56,24.24,34.3,1.09,148
AIR100443,2025-04-15,Tamil Nadu,Tamil Nadu City 1,4G,99.27,48.89,16.61,27.6,1.43,117
AIR100444,2025-05-15,Delhi,Delhi City 2,4G,98.15,39.83,14.05,48.8,1.21,152
AIR100445,2025-06-15,West Bengal,West Bengal City 3,4G,98.44,20.34,22.53,44,1.04,49
AIR100446,2025-07-15,Karnataka,Karnataka City 3,4G,98.85,60.95,15.71,31.2,1.65,5
AIR100447,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.36,89.48,48.19,13.4,0.78,12
AIR100448,2025-09-15,Tamil Nadu,Tamil Nadu City 3,5G,100,150.96,47.7,16.9,0.14,67
AIR100449,2025-10-15,Tamil Nadu,Tamil Nadu City 3,4G,98.79,44.97,20.17,43.5,1.18,54
AIR100450,2025-11-15,Maharashtra,Maharashtra City 3,4G,98.99,36.81,13.23,50.7,0.95,87
AIR100451,2025-12-15,Kerala,Kerala City 2,4G,97.54,44.32,21.34,30.3,0.82,107
AIR100452,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.82,41.55,22.57,46,1.04,138
AIR100453,2025-03-15,Tamil Nadu,Tamil Nadu City 1,5G,99.55,132.13,69.73,27,0.25,68
AIR100454,2025-04-15,Tamil Nadu,Tamil Nadu City 1,5G,98.94,134.45,34.78,27.1,0.86,77
AIR100455,2025-05-15,West Bengal,West Bengal City 3,5G,98.86,118.68,37.58,20.5,1.16,111
AIR100456,2025-06-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.12,49.97,17.23,38.7,0.95,55
AIR100457,2025-07-15,Karnataka,Karnataka City 2,4G,96.79,34.71,16.2,17.7,1.52,107
AIR100458,2025-08-15,Maharashtra,Maharashtra City 2,5G,99.56,110.02,69.58,24.7,0.93,44
AIR100459,2025-09-15,Karnataka,Karnataka City 3,4G,98.6,33.8,7.11,28.5,0.91,46
AIR100460,2025-10-15,Maharashtra,Maharashtra City 3,5G,98.99,126.33,61.5,22.2,0.59,37
AIR100461,2025-11-15,Telangana,Telangana City 1,4G,98.66,54.86,12.95,41.6,1.57,111
AIR100462,2025-12-15,Tamil Nadu,Tamil Nadu City 2,4G,97.53,40.87,9.38,28.3,0.82,109
AIR100463,2025-02-15,Uttar Pradesh,Uttar Pradesh City 1,4G,98.58,45.71,17.62,56.7,0.57,76
AIR100464,2025-03-15,West Bengal,West Bengal City 1,4G,98.8,43.61,29.23,53.5,1.51,92
AIR100465,2025-04-15,Uttar Pradesh,Uttar Pradesh City 2,4G,98.48,52.27,11.36,41.5,0.46,42
AIR100466,2025-05-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.21,32.44,27.81,24.6,1.41,134
AIR100467,2025-06-15,Uttar Pradesh,Uttar Pradesh City 3,4G,98.08,52.79,14.12,42.5,1.46,97
AIR100468,2025-07-15,Karnataka,Karnataka City 1,4G,99.34,29.61,21.95,38.7,0.89,51
AIR100469,2025-08-15,Maharashtra,Maharashtra City 1,4G,97.76,70.69,10.68,52.6,1.33,73
AIR100470,2025-09-15,Rajasthan,Rajasthan City 1,4G,98.28,36.56,26.03,25,0.91,115
AIR100471,2025-10-15,Telangana,Telangana City 1,5G,98.83,132.87,87.37,5,0.88,83
AIR100472,2025-11-15,Delhi,Delhi City 2,4G,98.47,30.43,25.36,50.2,1.34,89
AIR100473,2025-12-15,Uttar Pradesh,Uttar Pradesh City 1,4G,99.21,35.85,18.29,45.4,1.18,83
AIR100474,2025-02-15,Kerala,Kerala City 1,5G,98.7,154.65,59.59,18.9,0.76,60
AIR100475,2025-03-15,Karnataka,Karnataka City 3,5G,99.54,146.73,59.58,20.4,0.51,83
AIR100476,2025-04-15,West Bengal,West Bengal City 3,4G,98.4,39.73,23.73,35.2,1.4,108
AIR100477,2025-05-15,Delhi,Delhi City 3,5G,99.18,75.56,73.32,28.6,0.83,128
AIR100478,2025-06-15,Rajasthan,Rajasthan City 2,4G,99.34,59.55,16.73,46.5,1.2,81
AIR100479,2025-07-15,Kerala,Kerala City 2,4G,97.33,51.26,9.32,46.5,1.15,71
AIR100480,2025-08-15,Rajasthan,Rajasthan City 3,4G,97.96,25.9,19.22,35,0.86,34
AIR100481,2025-09-15,Delhi,Delhi City 3,4G,97.65,45.53,19.18,29.4,0.99,133
AIR100482,2025-10-15,Uttar Pradesh,Uttar Pradesh City 1,5G,99.67,115.9,47.34,18.1,0.56,32
AIR100483,2025-11-15,Kerala,Kerala City 1,5G,99.08,124.65,47.37,15.8,0.64,57
AIR100484,2025-12-15,Rajasthan,Rajasthan City 2,5G,100,170.91,62.09,26.9,0.84,75
AIR100485,2025-02-15,West Bengal,West Bengal City 2,5G,99.7,179.56,74.19,18.3,0.43,31
AIR100486,2025-03-15,Maharashtra,Maharashtra City 1,4G,98.33,60.38,5.22,38.8,1.09,98
AIR100487,2025-04-15,Tamil Nadu,Tamil Nadu City 3,5G,98.66,157.03,47.48,23,0.68,75
AIR100488,2025-05-15,Maharashtra,Maharashtra City 1,5G,99.9,85.22,56.94,20.6,0.86,72
AIR100489,2025-06-15,Delhi,Delhi City 2,5G,98.79,190.65,90.82,12.7,0.43,51
AIR100490,2025-07-15,Karnataka,Karnataka City 2,5G,99.32,160.87,66.13,26.6,0.68,82
AIR100491,2025-08-15,Tamil Nadu,Tamil Nadu City 1,5G,99.95,157.05,106.6,14.4,0.87,73
AIR100492,2025-09-15,Telangana,Telangana City 1,4G,98.55,37.2,26.73,40.1,0.78,77
AIR100493,2025-10-15,West Bengal,West Bengal City 1,5G,99.21,175.72,79.13,23.5,0.71,100
AIR100494,2025-11-15,Telangana,Telangana City 2,5G,98.36,180.47,51.67,40.9,0.38,81
AIR100495,2025-12-15,Kerala,Kerala City 3,5G,99.7,79.11,3.64,20.3,0.65,35
AIR100496,2025-02-15,Tamil Nadu,Tamil Nadu City 1,4G,96.36,55.67,18.28,46.3,1.63,55
AIR100497,2025-03-15,Telangana,Telangana City 2,4G,98.53,43.52,13.98,34.3,0.33,113
AIR100498,2025-04-15,Telangana,Telangana City 2,5G,98.36,147.96,44.1,31,0.54,118
AIR100499,2025-05-15,Rajasthan,Rajasthan City 2,4G,97.59,73.62,17.81,36.9,1.04,83
AIR100500,2025-06-15,Maharashtra,Maharashtra City 1,4G,98.23,22.88,29.6,25.5,0.75,72
AIR100501,2025-07-15,Rajasthan,Rajasthan City 1,4G,98.41,39.67,13.41,51.7,1.41,74
AIR100502,2025-08-15,Tamil Nadu,Tamil Nadu City 3,4G,97.19,53.05,18.69,28.3,0.17,85
AIR100503,2025-09-15,Tamil Nadu,Tamil Nadu City 2,4G,97.66,28.44,11.57,39.6,1.27,60
AIR100504,2025-10-15,Delhi,Delhi City 1,4G,97.17,53.78,24.22,24.7,0.87,77
AIR100505,2025-11-15,Rajasthan,Rajasthan City 2,4G,99.13,58.94,16.44,28.8,1.5,41
AIR100506,2025-12-15,Gujarat,Gujarat City 2,4G,97.63,25.23,10.95,48.3,1.28,72
AIR100507,2025-02-15,Maharashtra,Maharashtra City 3,4G,98.15,59.98,15.83,30.5,1.69,86
AIR100508,2025-03-15,Tamil Nadu,Tamil Nadu City 1,4G,98.37,34.29,23.99,38.5,0.76,24
AIR100509,2025-04-15,Delhi,Delhi City 1,4G,98.73,64.52,9.64,40.3,1.13,59
AIR100510,2025-05-15,Rajasthan,Rajasthan City 2,4G,98.6,46.26,23.86,49.5,1.62,50
AIR100511,2025-06-15,Maharashtra,Maharashtra City 2,4G,98.67,52.23,13.02,37.2,1.18,42
